flow	speed	occupancy	probability
0.0	48.0	0.0	0.0
0.0	58.8	0.0	0.0
0.0	63.6	0.0	0.0
0.0	49.2	0.0	0.0
0.0	55.8	0.0	0.0
0.0	58.8	0.0	0.0
0.0	60.6	0.0	0.0
0.0	53.4	0.0	0.0
0.0	45.5	0.0	0.0
0.0	66.6	0.0	0.0
0.0	55.2	0.0	0.0
0.0	55.2	0.0	0.0
0.0	46.2	0.0	0.0
0.0	54.0	0.0	0.0
0.0	50.4	0.0	0.0
0.0	47.4	0.0	0.0
0.0	47.4	0.0	0.0
0.0	55.8	0.0	0.0
0.0	63.6	0.0	0.0
0.0	55.2	0.0	0.0
0.0	63.0	0.0	0.0
0.0	54.0	0.0	0.0
0.0	60.0	0.0	0.0
0.0	58.8	0.0	0.0
0.0	28.8	0.0	0.0
0.0	54.0	0.0	0.0
0.0	52.2	0.0	0.0
0.0	48.0	0.0	0.0
0.0	50.4	0.0	0.0
0.0	54.0	0.0	0.0
0.0	60.6	0.0	0.0
0.0	55.8	0.0	0.0
0.0	63.0	0.0	0.0
0.0	72.6	0.0	0.0
0.0	60.6	0.0	0.0
0.0	50.4	0.0	0.0
0.0	43.2	0.0	0.0
0.0	51.0	0.0	0.0
0.0	57.0	0.0	0.0
0.0	60.6	0.0	0.0
0.0	53.4	0.0	0.0
0.0	53.4	0.0	0.0
0.0	65.4	0.0	0.0
0.0	58.2	0.0	0.0
0.0	53.4	0.0	0.0
0.0	50.4	0.0	0.0
0.0	54.0	0.0	0.0
0.0	65.4	0.0	0.0
0.0	47.4	0.0	0.0
0.0	32.0	0.0	0.0
0.0	67.8	0.0	0.0
0.0	55.2	0.0	0.0
0.0	55.8	0.0	0.0
0.0	50.4	0.0	0.0
0.0	55.8	0.0	0.0
0.0	55.8	0.0	0.0
0.0	60.6	0.0	0.0
0.0	55.2	0.0	0.0
0.0	55.8	0.0	0.0
0.0	68.4	0.0	0.0
0.0	70.2	0.0	0.0
0.0	55.2	0.0	0.0
0.0	49.2	0.0	0.0
0.0	45.6	0.0	0.0
0.0	60.6	0.0	0.0
0.0	58.8	0.0	0.0
0.0	52.2	0.0	0.0
0.0	61.8	0.0	0.0
0.0	53.4	0.0	0.0
0.0	64.8	0.0	0.0
0.0	50.4	0.0	0.0
0.0	64.4	0.0	0.0
0.0	49.2	0.0	0.0
0.0	47.4	0.0	0.0
0.0	55.8	0.0	0.0
0.0	54.0	0.0	0.0
0.0	66.6	0.0	0.0
0.0	66.6	0.0	0.0
0.0	57.0	0.0	0.0
0.0	58.2	0.0	0.0
0.0	44.4	0.0	0.0
0.0	55.2	0.0	0.0
0.0	48.0	0.0	0.0
0.0	63.0	0.0	0.0
0.0	71.4	0.0	0.0
0.0	55.8	0.0	0.0
0.0	55.2	0.0	0.0
0.0	46.0	0.0	0.0
0.0	58.2	0.0	0.0
0.0	53.3	0.0	0.0
0.0	53.4	0.0	0.0
0.0	64.8	0.0	0.0
0.0	64.8	0.0	0.0
0.0	68.4	0.0	0.0
0.0	55.8	0.0	0.0
0.0	43.2	0.0	0.0
0.0	58.2	0.0	0.0
0.0	63.0	0.0	0.0
0.0	53.4	0.0	0.0
0.0	58.8	0.0	0.0
0.0	53.4	0.0	0.0
0.0	65.4	0.0	0.0
0.0	55.2	0.0	0.0
0.0	55.8	0.0	0.0
0.0	50.4	0.0	0.0
0.0	46.2	0.0	0.0
0.0	54.0	0.0	0.0
0.0	58.8	0.0	0.0
0.0	54.0	0.0	0.0
0.0	63.6	0.0	0.0
0.0	57.0	0.0	0.0
0.0	58.8	0.0	0.0
0.0	55.2	0.0	0.0
0.0	55.2	0.0	0.0
0.0	58.2	0.0	0.0
0.0	65.4	0.0	0.0
0.0	58.2	0.0	0.0
0.0	55.8	0.0	0.0
0.0	55.2	0.0	0.0
0.0	52.2	0.0	0.0
0.0	65.4	0.0	0.0
0.0	55.8	4.0	0.0
0.0	61.4	0.0	0.0
0.0	53.4	0.0	0.0
0.0	69.6	0.0	0.0
0.0	63.6	0.0	0.0
0.0	51.7	0.0	0.0
0.0	52.2	0.0	0.0
0.0	60.0	0.0	0.0
0.0	58.2	0.0	0.0
0.0	60.0	0.0	0.0
0.0	55.8	0.0	0.0
0.0	57.0	0.0	0.0
0.0	50.4	0.0	0.0
0.0	23.4	0.0	0.0
0.0	55.8	0.0	0.0
0.0	51.0	0.0	0.0
0.0	51.0	0.0	0.0
0.0	61.8	0.0	0.0
0.0	63.0	0.0	0.0
0.0	48.0	0.0	0.0
0.0	58.8	0.0	0.0
0.0	53.4	0.0	0.0
0.0	60.0	0.0	0.0
0.0	53.4	0.0	0.0
0.0	44.4	0.0	0.0
0.0	55.2	0.0	0.0
0.0	51.0	0.0	0.0
0.0	57.0	0.0	0.0
0.0	60.0	0.0	0.0
0.0	57.0	0.0	0.0
0.0	63.0	0.0	0.0
0.0	69.6	0.0	0.0
0.0	48.0	0.0	0.0
0.0	50.4	0.0	0.0
0.0	69.6	0.0	0.0
0.0	58.8	0.0	0.0
0.0	50.4	0.0	0.0
0.0	53.0	0.0	0.0
0.0	55.8	0.0	0.0
0.0	60.0	0.0	0.0
0.0	78.7	0.0	0.0
0.0	52.2	0.0	0.0
0.0	52.2	0.0	0.0
0.0	44.4	0.0	0.0
0.0	53.4	0.0	0.0
0.0	53.4	0.0	0.0
0.0	57.0	0.0	0.0
0.0	53.4	0.0	0.0
0.0	60.6	0.0	0.0
0.0	61.8	0.0	0.0
0.0	57.0	0.0	0.0
0.0	48.0	0.0	0.0
0.0	53.4	0.0	0.0
0.0	41.4	0.0	0.0
0.0	58.2	0.0	0.0
0.0	58.2	0.0	0.0
0.0	54.0	0.0	0.0
0.0	53.4	0.0	0.0
0.0	61.8	0.0	0.0
0.0	51.0	0.0	0.0
0.0	58.8	0.0	0.0
0.0	53.4	0.0	0.0
0.0	53.4	0.0	0.0
0.0	52.2	0.0	0.0
0.0	61.8	0.0	0.0
0.0	51.0	0.0	0.0
0.0	57.0	3.0	0.0
0.0	57.0	0.0	0.0
0.0	55.8	0.0	0.0
0.0	58.2	0.0	0.0
0.0	60.0	0.0	0.0
0.0	50.4	0.0	0.0
0.0	58.8	0.0	0.0
0.0	55.8	0.0	0.0
0.0	53.4	0.0	0.0
0.0	63.0	0.0	0.0
0.0	58.8	0.0	0.0
0.0	52.2	0.0	0.0
0.0	61.8	0.0	0.0
0.0	57.0	0.0	0.0
0.0	60.0	0.0	0.0
0.0	58.2	0.0	0.0
0.0	58.8	0.0	0.0
0.0	48.0	0.0	0.0
0.0	58.2	0.0	0.0
0.0	60.6	0.0	0.0
0.0	61.8	0.0	0.0
0.0	32.0	0.0	0.0
0.0	63.0	0.0	0.0
0.0	41.4	0.0	0.0
0.0	63.0	0.0	0.0
0.0	55.2	0.0	0.0
0.0	58.2	0.0	0.0
0.0	53.4	0.0	0.0
0.0	53.4	0.0	0.0
0.0	53.4	0.0	0.0
0.0	47.4	0.0	0.0
0.0	52.2	0.0	0.0
0.0	53.4	0.0	0.0
0.0	40.8	0.0	0.0
0.0	60.0	0.0	0.0
0.0	57.0	0.0	0.0
0.0	58.8	0.0	0.0
0.0	57.0	0.0	0.0
0.0	61.8	0.0	0.0
0.0	52.2	0.0	0.0
0.0	60.6	0.0	0.0
0.0	58.8	0.0	0.0
0.0	58.8	0.0	0.0
0.0	61.8	0.0	0.0
0.0	52.2	0.0	0.0
0.0	53.4	0.0	0.0
0.0	58.8	0.0	0.0
0.0	57.0	0.0	0.0
0.0	53.4	0.0	0.0
0.0	53.4	0.0	0.0
0.0	51.0	0.0	0.0
0.0	55.8	0.0	0.0
0.0	54.0	0.0	0.0
0.0	47.4	0.0	0.0
0.0	50.4	0.0	0.0
0.0	46.2	0.0	0.0
0.0	58.2	0.0	0.0
0.0	58.2	0.0	0.0
0.0	55.2	0.0	0.0
0.0	55.8	0.0	0.0
0.0	45.6	0.0	0.0
0.0	50.4	0.0	0.0
0.0	54.0	0.0	0.0
0.0	54.0	0.0	0.0
0.0	58.2	0.0	0.0
0.0	55.302036088	0.0	0.0
0.0	59.03026324	0.0	0.0
0.0	53.4	0.0	0.0
0.0	54.0	0.0	0.0
0.0	61.8	0.0	0.0
0.0	58.8	0.0	0.0
0.0	63.0	0.0	0.0
0.0	47.4	0.0	0.0
0.0	54.0	0.0	0.0
0.0	54.0	0.0	0.0
0.0	52.81655132	0.0	0.0
0.0	57.787520856	0.0	0.0
0.0	57.166149663999995	0.0	0.0
0.0	64.00123277600001	0.0	0.0
0.0	53.4	0.0	0.0
0.0	58.8	0.0	0.0
0.0	53.4	0.0	0.0
0.0	57.0	0.0	0.0
0.0	53.4	0.0	0.0
0.0	55.2	0.0	0.0
0.0	55.2	0.0	0.0
0.0	58.8	0.0	0.0
0.0	60.6	0.0	0.0
0.0	55.8	0.0	0.0
0.0	49.2	0.0	0.0
0.0	58.2	0.0	0.0
0.0	57.0	0.0	0.0
0.0	63.0	6.0	0.0
0.0	52.2	0.0	0.0
0.0	60.0	0.0	0.0
0.0	49.2	0.0	0.0
0.0	61.8	0.0	0.0
0.0	58.2	0.0	0.0
0.0	63.0	0.0	0.0
0.0	61.8	0.0	0.0
0.0	58.8	0.0	0.0
0.0	55.8	0.0	0.0
0.0	58.8	0.0	0.0
0.0	53.4	0.0	0.0
0.0	48.0	0.0	0.0
0.0	63.0	0.0	0.0
0.0	55.2	0.0	0.0
0.0	53.4	0.0	0.0
0.0	55.2	0.0	0.0
0.0	49.2	0.0	0.0
0.0	49.2	0.0	0.0
0.0	52.2	0.0	0.0
0.0	60.0	0.0	0.0
0.0	58.8	0.0	0.0
0.0	58.2	0.0	0.0
0.0	63.0	0.0	0.0
0.0	63.6	0.0	0.0
0.0	60.6	0.0	0.0
0.0	58.2	0.0	0.0
0.0	55.2	0.0	0.0
0.0	58.2	0.0	0.0
0.0	51.0	0.0	0.0
0.0	61.8	0.0	0.0
0.0	61.8	0.0	0.0
0.0	53.4	0.0	0.0
0.0	65.4	2.0	0.0
0.0	60.0	0.0	0.0
0.0	61.8	0.0	0.0
0.0	54.0	0.0	0.0
0.0	57.0	0.0	0.0
0.0	55.2	0.0	0.0
0.0	44.4	0.0	0.0
0.0	60.6	0.0	0.0
0.0	50.4	0.0	0.0
0.0	53.4	0.0	0.0
0.0	63.6	1.0	0.0
0.0	49.2	0.0	0.0
0.0	65.4	0.0	0.0
0.0	55.2	0.0	0.0
0.0	58.8	0.0	0.0
0.0	52.2	0.0	0.0
0.0	43.2	0.0	0.0
0.0	54.0	0.0	0.0
0.0	57.7	0.0	0.0
0.0	57.0	0.0	0.0
0.0	55.2	0.0	0.0
0.0	50.4	0.0	0.0
0.0	50.4	0.0	0.0
0.0	67.8	0.0	0.0
0.0	55.2	0.0	0.0
0.0	58.8	0.0	0.0
0.0	38.4	0.0	0.0
0.0	58.2	0.0	0.0
0.0	72.6	0.0	0.0
0.0	57.0	0.0	0.0
0.0	58.8	0.0	0.0
0.0	51.0	0.0	0.0
0.0	53.4	0.0	0.0
0.0	47.4	0.0	0.0
0.0	54.0	0.0	0.0
0.0	54.0	1.0	0.0
0.0	65.4	0.0	0.0
0.0	34.8	5.0	0.0
0.0	53.4	0.0	0.0
0.0	69.6	0.0	0.0
0.0	43.2	0.0	0.0
0.0	51.0	0.0	0.0
0.0	53.4	0.0	0.0
0.0	57.0	0.0	0.0
0.0	60.0	0.0	0.0
0.0	55.2	0.0	0.0
0.0	54.0	0.0	0.0
0.0	58.2	0.0	0.0
0.0	58.2	0.0	0.0
0.0	54.0	0.0	0.0
0.0	52.2	0.0	0.0
0.0	53.4	0.0	0.0
0.0	53.4	0.0	0.0
0.0	53.4	0.0	0.0
0.0	53.4	0.0	0.0
0.0	55.2	0.0	0.0
0.0	53.4	0.0	0.0
0.0	55.8	0.0	0.0
0.0	53.4	0.0	0.0
0.0	53.4	0.0	0.0
0.0	53.4	0.0	0.0
0.0	27.0	0.0	0.0
0.0	51.0	0.0	0.0
0.0	53.4	0.0	0.0
0.0	53.4	0.0	0.0
0.0	53.4	0.0	0.0
0.0	53.4	0.0	0.0
0.0	55.8	0.0	0.0
0.0	58.2	0.0	0.0
0.0	53.4	0.0	0.0
0.0	54.0	0.0	0.0
0.0	53.4	0.0	0.0
0.0	53.4	0.0	0.0
0.0	52.2	0.0	0.0
0.0	46.2	0.0	0.0
0.0	49.2	0.0	0.0
0.0	48.0	0.0	0.0
0.0	49.2	0.0	0.0
0.0	57.0	0.0	0.0
0.0	53.4	0.0	0.0
0.0	19.2	0.0	0.0
0.0	53.4	0.0	0.0
0.0	49.2	0.0	0.0
0.0	51.0	0.0	0.0
0.0	53.4	0.0	0.0
0.0	53.4	0.0	0.0
0.0	53.4	0.0	0.0
0.0	53.4	0.0	0.0
0.0	51.0	0.0	0.0
0.0	36.6	0.0	0.0
0.0	53.4	0.0	0.0
0.0	53.4	0.0	0.0
0.0	53.4	0.0	0.0
0.0	20.4	0.0	0.0
0.0	53.4	0.0	0.0
0.0	53.4	0.0	0.0
0.0	53.4	0.0	0.0
0.0	53.4	0.0	0.0
0.0	58.8	0.0	0.0
0.0	53.4	0.0	0.0
0.0	53.4	0.0	0.0
0.0	58.8	0.0	0.0
0.0	40.8	0.0	0.0
0.0	49.2	0.0	0.0
0.0	58.2	0.0	0.0
0.0	44.4	0.0	0.0
0.0	52.2	0.0	0.0
0.0	53.4	0.0	0.0
0.0	53.4	0.0	0.0
0.0	53.4	0.0	0.0
0.0	53.5	0.0	0.0
0.0	66.6	0.0	0.0
0.0	58.2	0.0	0.0
0.0	53.4	0.0	0.0
0.0	53.4	0.0	0.0
0.0	53.4	0.0	0.0
0.0	53.4	0.0	0.0
0.0	53.4	0.0	0.0
0.0	53.4	0.0	0.0
0.0	53.4	0.0	0.0
0.0	57.0	0.0	0.0
0.0	50.6	0.0	0.0
0.0	25.8	0.0	0.0
0.0	49.2	0.0	0.0
0.0	55.8	0.0	0.0
0.0	53.4	0.0	0.0
0.0	53.4	0.0	0.0
0.0	57.0	0.0	0.0
0.0	50.4	0.0	0.0
0.0	51.0	0.0	0.0
0.0	53.4	0.0	0.0
0.0	53.4	0.0	0.0
0.0	53.4	0.0	0.0
0.0	53.4	0.0	0.0
0.0	60.4	0.0	0.0
0.0	53.4	0.0	0.0
0.0	49.2	0.0	0.0
0.0	53.4	0.0	0.0
0.0	38.4	0.0	0.0
0.0	53.4	0.0	0.0
0.0	53.4	0.0	0.0
0.0	53.4	0.0	0.0
0.0	55.2	0.0	0.0
0.0	48.0	0.0	0.0
0.0	53.4	0.0	0.0
0.0	53.4	0.0	0.0
0.0	53.4	0.0	0.0
0.0	53.4	0.0	0.0
0.0	48.0	0.0	0.0
0.0	69.4	0.0	0.0
0.0	53.4	0.0	0.0
0.0	53.4	0.0	0.0
0.0	53.4	0.0	0.0
0.0	53.4	0.0	0.0
0.0	52.2	0.0	0.0
0.0	53.4	0.0	0.0
0.0	51.0	0.0	0.0
0.0	51.0	0.0	0.0
0.0	55.2	0.0	0.0
0.0	53.4	0.0	0.0
0.0	53.4	0.0	0.0
0.0	60.6	0.0	0.0
0.0	53.4	0.0	0.0
0.0	55.2	0.0	0.0
0.0	53.4	0.0	0.0
0.0	53.4	0.0	0.0
0.0	53.4	0.0	0.0
0.0	53.4	0.0	0.0
0.0	53.4	0.0	0.0
0.0	53.4	0.0	0.0
0.0	55.2	0.0	0.0
0.0	54.0	0.0	0.0
0.0	53.4	0.0	0.0
0.0	53.4	0.0	0.0
0.0	44.4	0.0	0.0
0.0	52.2	0.0	0.0
0.0	55.2	0.0	0.0
0.0	53.4	0.0	0.0
0.0	57.0	0.0	0.0
0.0	53.4	0.0	0.0
0.0	55.2	0.0	0.0
0.0	51.0	0.0	0.0
0.0	53.4	0.0	0.0
0.0	51.0	0.0	0.0
0.0	53.4	0.0	0.0
0.0	53.4	0.0	0.0
0.0	53.4	0.0	0.0
0.0	53.4	0.0	0.0
0.0	51.0	0.0	0.0
0.0	53.4	0.0	0.0
0.0	53.4	0.0	0.0
0.0	53.4	0.0	0.0
0.0	55.2	0.0	0.0
0.0	51.0	0.0	0.0
0.0	52.2	0.0	0.0
0.0	53.4	0.0	0.0
0.0	77.4	0.0	0.0
0.0	53.4	0.0	0.0
0.0	53.4	0.0	0.0
0.0	53.4	0.0	0.0
0.0	53.4	0.0	0.0
0.0	53.4	0.0	0.0
0.0	53.4	0.0	0.0
0.0	53.4	0.0	0.0
0.0	51.0	0.0	0.0
0.0	53.4	0.0	0.0
0.0	69.1	0.0	0.0
0.0	53.4	0.0	0.0
0.0	55.8	0.0	0.0
0.0	53.4	0.0	0.0
0.0	58.2	0.0	0.0
0.0	55.2	0.0	0.0
0.0	53.4	0.0	0.0
0.0	53.4	0.0	0.0
0.0	52.2	0.0	0.0
0.0	57.0	0.0	0.0
0.0	57.0	0.0	0.0
0.0	53.4	0.0	0.0
0.0	50.4	0.0	0.0
0.0	55.8	0.0	0.0
0.0	53.4	0.0	0.0
0.0	53.4	0.0	0.0
0.0	53.4	0.0	0.0
0.0	53.4	0.0	0.0
0.0	54.0	0.0	0.0
0.0	53.4	0.0	0.0
0.0	52.2	0.0	0.0
0.0	58.8	0.0	0.0
0.0	57.0	0.0	0.0
0.0	58.8	0.0	0.0
0.0	50.4	0.0	0.0
0.0	60.6	0.0	0.0
0.0	58.8	0.0	0.0
0.0	53.4	0.0	0.0
0.0	53.4	0.0	0.0
0.0	53.4	0.0	0.0
0.0	54.0	0.0	0.0
0.0	44.4	0.0	0.0
0.0	48.0	0.0	0.0
0.0	53.4	0.0	0.0
0.0	53.4	0.0	0.0
0.0	53.4	0.0	0.0
0.0	51.0	0.0	0.0
0.0	54.0	0.0	0.0
0.0	46.2	0.0	0.0
0.0	55.2	0.0	0.0
0.0	67.8	0.0	0.0
0.0	57.0	0.0	0.0
0.0	64.8	0.0	0.0
0.0	53.4	0.0	0.0
0.0	53.4	0.0	0.0
0.0	53.4	0.0	0.0
0.0	61.8	0.0	0.0
0.0	49.2	0.0	0.0
0.0	52.2	0.0	0.0
0.0	52.2	0.0	0.0
0.0	55.8	0.0	0.0
0.0	53.4	0.0	0.0
0.0	53.4	0.0	0.0
0.0	53.4	0.0	0.0
0.0	55.8	0.0	0.0
0.0	53.4	0.0	0.0
0.0	53.4	0.0	0.0
0.0	53.4	0.0	0.0
0.0	53.4	0.0	0.0
0.0	53.4	0.0	0.0
0.0	53.4	0.0	0.0
0.0	53.4	0.0	0.0
0.0	53.4	0.0	0.0
0.0	53.4	0.0	0.0
0.0	53.4	0.0	0.0
0.0	53.4	0.0	0.0
0.0	53.4	0.0	0.0
0.0	53.4	0.0	0.0
0.0	53.4	0.0	0.0
0.0	53.4	0.0	0.0
0.0	63.0	0.0	0.0
0.0	53.4	0.0	0.0
0.0	53.4	0.0	0.0
0.0	53.4	0.0	0.0
0.0	57.0	0.0	0.0
0.0	53.4	0.0	0.0
0.0	52.2	0.0	0.0
0.0	53.4	0.0	0.0
0.0	52.2	0.0	0.0
0.0	54.0	0.0	0.0
0.0	53.4	0.0	0.0
0.0	55.2	0.0	0.0
0.0	53.4	0.0	0.0
0.0	51.0	0.0	0.0
0.0	58.8	0.0	0.0
0.0	60.6	0.0	0.0
0.0	55.2	0.0	0.0
0.0	52.2	0.0	0.0
0.0	55.8	0.0	0.0
0.0	53.4	0.0	0.0
0.0	53.4	0.0	0.0
0.0	53.4	0.0	0.0
0.0	58.8	0.0	0.0
0.0	60.6	0.0	0.0
0.0	61.8	0.0	0.0
0.0	58.8	0.0	0.0
0.0	53.4	0.0	0.0
0.0	60.0	0.0	0.0
0.0	57.0	0.0	0.0
0.0	53.4	0.0	0.0
0.0	55.8	0.0	0.0
0.0	63.0	2.0	0.0
0.0	55.8	0.0	0.0
0.0	55.8	0.0	0.0
0.0	58.8	0.0	0.0
0.0	47.4	0.0	0.0
0.0	58.8	0.0	0.0
0.0	61.8	0.0	0.0
0.0	51.0	0.0	0.0
0.0	51.0	0.0	0.0
0.0	55.8	0.0	0.0
0.0	54.0	0.0	0.0
0.0	61.8	0.0	0.0
0.0	61.8	0.0	0.0
0.0	57.0	0.0	0.0
0.0	61.8	0.0	0.0
0.0	58.8	0.0	0.0
0.0	53.4	0.0	0.0
0.0	53.4	0.0	0.0
0.0	68.4	0.0	0.0
0.0	58.8	0.0	0.0
0.0	47.4	0.0	0.0
0.0	48.0	0.0	0.0
0.0	60.0	0.0	0.0
0.0	55.8	0.0	0.0
0.0	52.2	0.0	0.0
0.0	50.4	0.0	0.0
0.0	58.2	0.0	0.0
0.0	50.4	0.0	0.0
0.0	58.8	0.0	0.0
0.0	53.4	0.0	0.0
0.0	58.8	0.0	0.0
0.0	51.0	0.0	0.0
0.0	53.4	0.0	0.0
0.0	48.0	0.0	0.0
0.0	61.8	0.0	0.0
0.0	60.6	0.0	0.0
0.0	55.8	0.0	0.0
0.0	55.8	0.0	0.0
0.0	58.8	0.0	0.0
0.0	57.0	0.0	0.0
0.0	55.8	0.0	0.0
0.0	68.4	0.0	0.0
0.0	58.8	0.0	0.0
0.0	61.8	0.0	0.0
0.0	63.6	0.0	0.0
0.0	63.0	0.0	0.0
0.0	60.6	0.0	0.0
0.0	58.2	0.0	0.0
0.0	54.0	0.0	0.0
0.0	54.0	0.0	0.0
0.0	55.2	0.0	0.0
0.0	61.8	0.0	0.0
0.0	55.2	0.0	0.0
0.0	60.0	0.0	0.0
0.0	41.4	0.0	0.0
0.0	57.0	0.0	0.0
0.0	60.0	0.0	0.0
0.0	53.4	0.0	0.0
0.0	70.6	4.0	0.0
0.0	55.8	0.0	0.0
0.0	49.2	0.0	0.0
0.0	54.0	0.0	0.0
0.0	58.8	0.0	0.0
0.0	53.4	0.0	0.0
0.0	44.4	0.0	0.0
0.0	55.8	0.0	0.0
0.0	48.0	0.0	0.0
0.0	54.0	0.0	0.0
0.0	48.0	0.0	0.0
0.0	54.0	0.0	0.0
0.0	58.2	0.0	0.0
0.0	53.4	0.0	0.0
0.0	60.0	2.0	0.0
0.0	57.0	0.0	0.0
0.0	53.4	0.0	0.0
0.0	57.0	0.0	0.0
0.0	60.6	0.0	0.0
0.0	58.2	0.0	0.0
0.0	55.2	0.0	0.0
0.0	51.0	0.0	0.0
0.0	53.4	0.0	0.0
0.0	57.0	0.0	0.0
0.0	54.0	0.0	0.0
0.0	53.4	0.0	0.0
0.0	63.6	0.0	0.0
0.0	53.4	0.0	0.0
0.0	54.0	0.0	0.0
0.0	57.0	0.0	0.0
0.0	50.4	0.0	0.0
0.0	63.0	0.0	0.0
0.0	58.8	0.0	0.0
0.0	58.8	0.0	0.0
0.0	61.8	0.0	0.0
0.0	55.8	0.0	0.0
0.0	55.8	0.0	0.0
0.0	54.0	0.0	0.0
0.0	63.0	0.0	0.0
0.0	63.0	0.0	0.0
0.0	48.0	1.0	0.0
0.0	58.8	0.0	0.0
0.0	58.8	0.0	0.0
0.0	60.6	0.0	0.0
0.0	52.2	0.0	0.0
0.0	47.4	0.0	0.0
0.0	63.0	1.0	0.0
0.0	58.2	0.0	0.0
0.0	47.4	0.0	0.0
0.0	63.6	0.0	0.0
0.0	60.6	0.0	0.0
0.0	57.5	0.0	0.0
0.0	60.0	0.0	0.0
0.0	54.0	0.0	0.0
0.0	55.8	0.0	0.0
0.0	55.8	0.0	0.0
0.0	57.0	0.0	0.0
0.0	53.4	0.0	0.0
0.0	55.2	0.0	0.0
0.0	58.2	0.0	0.0
0.0	63.0	0.0	0.0
0.0	52.2	0.0	0.0
0.0	58.8	0.0	0.0
0.0	60.0	4.0	0.0
0.0	58.8	0.0	0.0
0.0	63.0	0.0	0.0
